,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes
647,570350,365926,connect,ended,-55.0,570337.0,60.0
648,570406,293992,mobile,ended,-81.0,,
649,570525,304566,mobile,ended,14.0,,
650,570715,309517,mobile,canceled,,,
651,570819,353425,connect,ended,-17.0,573393.0,120.0
652,571139,347208,connect,ended,-90.0,,
653,505457,368083,mobile,ended,21.0,,
654,506876,367382,mobile,ended,12.0,,
655,508843,398697,mobile,ended,1101.0,,
656,508971,232442,mobile,ended,-9.0,,
657,510583,380867,mobile,ended,-1.0,,
658,511106,377746,mobile,ended,-15.0,,
659,511960,216796,mobile,ended,28.0,,
660,512695,361217,mobile,ended,-26.0,,
661,512958,305669,mobile,ended,-24.0,,
662,513466,331681,mobile,ended,110.0,,
663,513899,299017,connect,canceled,,,
664,514418,364237,mobile,ended,1360.0,,
665,514856,354388,mobile,canceled,,,
666,515482,277553,mobile,ended,42.0,,
667,515658,392779,mobile,canceled,,,
668,515770,382059,mobile,ended,,,
669,516550,377700,mobile,canceled,,545076.0,720.0
670,516780,274943,mobile,ended,-238.0,,
671,517336,267672,connect,canceled,,,
672,519413,397599,mobile,ended,89.0,,
673,519971,382613,mobile,canceled,,,
674,520530,402156,mobile,canceled,,,
675,520615,265239,connect,ended,-22.0,,
676,520627,375887,connect,canceled,,,
677,521364,257207,mobile,ended,694.0,,
678,522507,390927,connect,ended,183.0,523328.0,510.0
679,522667,214635,connect,ended,119.0,,
680,522719,392479,mobile,canceled,,,
681,523583,403526,mobile,canceled,,,
682,524517,351304,mobile,ended,-70.0,,
683,525092,310644,mobile,ended,22.0,,
684,526071,404493,mobile,ended,42.0,,
685,526089,369713,connect,ended,-73.0,,
686,526147,298455,mobile,ended,-65.0,,
687,526232,377364,mobile,ended,6.0,,
688,526562,403863,mobile,ended,-746.0,,
689,526713,400078,mobile,canceled,,,
690,526847,371520,mobile,ended,9.0,,
691,527357,356540,mobile,ended,,,
692,527537,404496,mobile,ended,-5.0,,
693,527950,348901,mobile,ended,-191.0,,
694,527981,358978,connect,ended,-60.0,541898.0,210.0
695,528419,404725,mobile,canceled,,,
696,529009,262187,mobile,canceled,,,
697,529128,382700,mobile,ended,6.0,506728.0,0.0
698,529233,399528,connect,ended,-53.0,529252.0,480.0
699,529252,399528,connect,ended,-104.0,,
700,529410,380223,mobile,canceled,,,
701,529465,248159,mobile,ended,1490.0,,
702,529768,339442,mobile,ended,16.0,,
703,529809,285241,mobile,ended,7.0,,
704,530261,280805,connect,ended,28.0,,
705,530274,204019,mobile,ended,14.0,,
706,530372,407199,mobile,ended,-10.0,,
707,531165,310444,connect,canceled,,,
708,531442,398877,mobile,ended,-1.0,,
709,531511,296967,connect,ended,-11.0,,
710,531697,388490,mobile,ended,248.0,,
711,532257,289901,connect,ended,-157.0,,
712,532328,259952,mobile,ended,-38.0,,
713,532417,309209,connect,canceled,,,
714,532614,404847,mobile,ended,,,
715,532670,369634,mobile,ended,-95.0,,
716,532787,226544,connect,ended,203.0,,
717,532894,404832,mobile,ended,,,
718,571284,403149,mobile,ended,-33.0,,
719,571549,370907,mobile,ended,-36.0,,
720,571771,393938,mobile,canceled,,,
721,571983,271419,mobile,canceled,,,
722,572142,378072,connect,canceled,,,
723,572168,391519,connect,canceled,,,
724,572456,352663,mobile,ended,33.0,,
725,572651,407390,mobile,canceled,,,
726,572757,385861,mobile,ended,33.0,,
727,572844,342154,connect,ended,26.0,,
728,572998,401462,mobile,canceled,,,
729,573034,227100,mobile,ended,4.0,569554.0,120.0
730,573233,407576,mobile,ended,,,
731,573315,398586,connect,ended,26.0,,
732,573680,300345,mobile,ended,-25.0,,
733,574171,381499,connect,ended,-174.0,,
734,574419,280227,connect,canceled,,,
735,574568,301512,mobile,ended,110.0,572909.0,0.0
736,574868,371387,mobile,ended,-129.0,571864.0,720.0
737,505377,290726,connect,ended,62.0,,
738,505558,394490,mobile,canceled,,,
739,505576,300601,mobile,ended,-2.0,,
740,505628,194343,connect,ended,-60.0,,
741,505821,223640,mobile,ended,,,
742,506069,192409,mobile,ended,159.0,,
743,506563,390718,mobile,canceled,,,
744,506728,382700,mobile,ended,-67.0,,
745,507918,366079,mobile,ended,98.0,,
746,509168,299180,mobile,ended,-51.0,,
747,509315,190163,mobile,ended,-105.0,,
748,509587,345738,mobile,ended,-58.0,,
749,510475,401707,mobile,ended,,,
750,510797,399549,mobile,ended,-14.0,,
751,512503,390347,mobile,ended,-98.0,,
752,512763,293771,mobile,canceled,,,
753,512970,344211,mobile,ended,,,
754,513317,358772,connect,ended,-8.0,,
755,513369,245884,mobile,canceled,,,
756,514284,370765,mobile,ended,,,
757,514494,348178,mobile,ended,-234.0,,
758,514502,370437,mobile,ended,379.0,,
759,515229,304392,connect,ended,-24.0,,
760,515357,376237,mobile,ended,69.0,,
761,516962,398697,mobile,ended,-17.0,,
762,517348,391056,mobile,canceled,,,
763,518261,391287,mobile,ended,-7.0,,
764,505546,261879,mobile,ended,610.0,,
765,506242,388411,mobile,ended,3.0,,
766,508535,351024,mobile,ended,102.0,,
767,508850,188941,mobile,ended,-179.0,,
768,510674,173341,mobile,ended,28.0,,
769,511835,350121,mobile,ended,,,
770,514089,390976,connect,canceled,,,
771,514474,376574,mobile,ended,81.0,,
772,514557,364038,mobile,ended,-1.0,,
773,514571,330176,mobile,ended,3.0,,
774,515099,391223,mobile,ended,747.0,,
775,515156,339993,mobile,ended,8.0,,
776,515431,334199,mobile,ended,614.0,,
777,515663,366631,mobile,ended,4.0,,
778,517051,270740,mobile,ended,,,
779,517592,382901,mobile,canceled,,,
780,517677,392485,mobile,ended,28.0,,
781,517979,394561,mobile,ended,5.0,,
782,519135,383344,connect,ended,69.0,,
783,519321,353459,connect,ended,3.0,,
784,519540,248539,mobile,ended,,,
785,519682,296967,connect,ended,-223.0,,
786,519728,310636,connect,ended,-87.0,,
787,519967,198687,mobile,ended,870.0,,
788,520525,370312,mobile,canceled,,,
789,520613,346755,connect,ended,-120.0,,
790,521322,388172,mobile,canceled,,,
791,521865,401475,connect,ended,113.0,514932.0,540.0
792,522120,386413,mobile,ended,,,
793,522544,384479,mobile,ended,47.0,,
794,523140,390056,mobile,ended,78.0,,
795,523523,285452,connect,canceled,,,
796,524013,167023,mobile,ended,-10.0,,
797,524084,335239,mobile,ended,147.0,,
798,524088,351787,mobile,ended,458.0,,
799,524099,396672,mobile,canceled,,,
800,524306,403410,mobile,ended,166.0,,
801,525019,321582,mobile,canceled,,,
802,526080,241935,mobile,ended,160.0,,
803,526102,346840,mobile,ended,-2791.0,,
804,526116,385295,mobile,canceled,,,
805,527278,402845,mobile,canceled,,,
806,527653,343652,mobile,ended,20.0,,
807,528214,285006,mobile,ended,,,
808,528855,280227,connect,ended,,,
809,528901,364310,mobile,ended,12.0,,
810,529269,361156,mobile,ended,0.0,,
811,529438,265546,mobile,ended,15.0,,
812,529753,256932,mobile,ended,-761.0,,
813,530202,361564,mobile,ended,21.0,,
814,530441,283806,mobile,ended,-117.0,,
815,530803,373677,mobile,ended,-2.0,,
816,531213,221181,mobile,ended,1357.0,,
817,531394,320834,connect,ended,7.0,,
818,531518,391618,connect,ended,3.0,,
819,531609,404592,mobile,canceled,,,
820,531713,371159,connect,ended,-125.0,,
821,531991,389441,mobile,ended,35.0,,
822,532620,276919,mobile,canceled,,,
823,532919,371573,mobile,ended,,,
824,533364,344091,mobile,ended,31.0,536325.0,180.0
825,533534,385666,mobile,ended,-159.0,,
826,533839,180535,mobile,ended,32.0,,
827,533945,353270,mobile,ended,130.0,,
828,533968,378850,mobile,ended,-25.0,,
829,534242,288611,mobile,ended,12.0,,
830,534298,384479,mobile,ended,14.0,,
831,534408,255078,mobile,canceled,,,
832,534448,364160,connect,ended,-94.0,,
833,534457,404341,mobile,canceled,,,
834,534811,387801,mobile,ended,,,
835,534923,399535,mobile,ended,224.0,,
836,534953,389348,mobile,ended,-6.0,,
837,534981,309503,mobile,ended,,,
838,535035,175071,mobile,ended,57.0,,
839,535066,370485,mobile,ended,628.0,,
840,535299,222874,mobile,ended,,,
841,535320,290109,mobile,ended,661.0,,
842,535330,311376,mobile,ended,113.0,,
843,535386,405490,mobile,ended,69.0,,
844,535519,353425,connect,ended,-166.0,533413.0,0.0
845,535750,160062,mobile,ended,-26.0,,
846,535870,308073,connect,ended,-37.0,,
847,535903,375307,mobile,ended,67.0,,
848,535988,319579,mobile,canceled,,,
849,536163,336027,mobile,ended,19.0,,
850,536169,392718,mobile,ended,-2.0,,
851,536207,407820,mobile,ended,18.0,,
852,536208,366199,connect,ended,21.0,,
853,536470,323095,mobile,ended,-477.0,,
854,536616,399464,mobile,ended,74.0,,
855,536680,313772,connect,ended,-180.0,,
856,536746,404862,mobile,ended,,,
857,536823,299776,mobile,ended,-18.0,,
858,536829,372687,mobile,ended,15.0,,
859,536934,376901,connect,ended,35.0,,
860,536944,405733,mobile,ended,4.0,,
861,537265,390976,connect,ended,54.0,,
862,537338,382712,mobile,ended,61.0,,
863,537367,374740,mobile,ended,147.0,,
864,537441,408821,mobile,ended,25.0,541519.0,90.0
865,537452,320834,connect,ended,-117.0,,
866,537485,394320,mobile,ended,117.0,,
867,537497,310534,mobile,canceled,,,
868,537499,373233,mobile,ended,170.0,,
869,537660,301422,mobile,ended,-199.0,,
870,537857,282657,mobile,ended,64.0,,
871,537865,374698,mobile,ended,-227.0,,
872,537872,315136,connect,ended,23.0,,
873,538108,409227,mobile,ended,20.0,,
874,506446,400193,mobile,canceled,,,
875,506779,395023,mobile,ended,5.0,,
876,507519,306450,connect,ended,28.0,,
877,507758,208207,mobile,ended,-25.0,,
878,508087,311437,mobile,ended,-29.0,,
879,508483,308414,mobile,ended,-230.0,,
880,509753,399936,mobile,ended,-113.0,,
881,510743,375586,mobile,ended,-6.0,,
882,513383,245338,mobile,ended,-1.0,,
883,516821,357975,mobile,canceled,,,
884,517671,401475,connect,ended,-249.0,,
885,518090,353292,mobile,ended,17.0,,
886,518203,397095,mobile,ended,-31.0,,
887,518975,350502,connect,ended,51.0,,
888,519328,385783,mobile,ended,-4.0,,
889,519716,380455,mobile,ended,,,
890,519985,333865,mobile,ended,88.0,,
891,520192,328263,mobile,ended,146.0,,
892,521013,190171,mobile,ended,-50.0,,
893,522325,279668,mobile,ended,,,
894,522396,295067,mobile,ended,2.0,,
895,522678,377805,mobile,ended,179.0,,
896,523400,347873,connect,ended,108.0,,
897,523516,167490,mobile,canceled,,,
898,524338,167490,mobile,ended,13.0,,
899,524578,349526,mobile,ended,,,
900,525244,403648,mobile,ended,-33.0,,
901,525338,324197,mobile,ended,19.0,,
902,525388,203060,mobile,ended,41.0,,
903,525959,177313,connect,ended,28.0,,
904,526519,397642,mobile,ended,35.0,,
905,526686,276923,mobile,canceled,,,
906,527046,298757,connect,ended,-281.0,,
907,527199,388767,mobile,ended,-79.0,513582.0,180.0
908,527703,270501,mobile,ended,532.0,,
909,527898,337198,mobile,ended,30.0,,
910,528056,205891,mobile,ended,,,
911,528440,399489,mobile,ended,2.0,,
912,528506,392142,mobile,ended,31.0,,
913,528977,393908,mobile,canceled,,,
914,529332,406559,mobile,ended,-45.0,,
915,530029,403275,connect,ended,-8.0,,
916,530541,372346,mobile,ended,243.0,,
917,530606,377219,connect,ended,-346.0,,
918,530686,378616,mobile,ended,42.0,,
919,531152,406310,mobile,ended,34.0,,
920,531483,341184,mobile,ended,-13.0,,
921,531551,379018,mobile,ended,-31.0,,
922,531745,294327,connect,ended,6.0,,
923,531842,348293,connect,ended,-117.0,,
924,531936,404583,mobile,canceled,,,
925,532355,359343,mobile,ended,320.0,,
926,532664,387939,mobile,ended,-221.0,,
927,532681,334190,connect,canceled,,,
928,532816,300724,mobile,ended,-7.0,,
929,532877,338864,mobile,ended,-56.0,,
930,533006,314455,mobile,ended,,,
931,533230,391325,mobile,ended,-47.0,,
932,533279,307470,mobile,ended,4.0,,
933,533622,407383,mobile,ended,12.0,,
934,533626,358723,mobile,ended,42.0,,
935,533972,374989,mobile,ended,-25.0,,
936,534042,334922,mobile,ended,9.0,,
937,534218,380748,mobile,ended,-13.0,,
938,534319,325139,mobile,ended,-77.0,,
939,534393,393148,mobile,ended,25.0,,
940,534517,393018,mobile,canceled,,,
941,534537,407875,mobile,ended,-13.0,,
942,534556,273591,mobile,ended,-49.0,,
943,534581,352476,mobile,ended,10.0,,
944,534595,404420,mobile,ended,2.0,,
945,534656,382083,mobile,ended,,,
946,534787,365710,mobile,ended,-107.0,,
947,534802,407614,mobile,ended,96.0,,
948,534863,206019,mobile,ended,-85.0,,
949,534996,406261,mobile,ended,,,
950,535091,369339,mobile,ended,-50.0,,
951,535135,319608,mobile,ended,9.0,,
952,535271,385238,mobile,canceled,,,
953,535339,298429,connect,ended,87.0,,
954,535348,347169,mobile,ended,,,
955,535478,172429,mobile,ended,-442.0,,
956,535500,408144,mobile,ended,-290.0,,
957,535671,402851,mobile,canceled,,,
958,535752,257398,mobile,ended,,,
959,535972,393514,mobile,ended,7.0,,
960,536032,301750,mobile,ended,26.0,,
961,536259,270022,mobile,ended,-38.0,,
962,536404,340579,connect,ended,8.0,,
963,536759,313602,connect,ended,-116.0,,
964,536764,387431,mobile,ended,58.0,,
965,536848,398733,mobile,ended,,,
966,536969,384479,mobile,ended,-29.0,539733.0,600.0
967,537032,390898,mobile,ended,104.0,,
968,537099,397992,mobile,ended,15.0,,
969,537215,313048,mobile,ended,-13.0,532312.0,0.0
970,537259,400158,mobile,ended,208.0,,
971,537400,337219,connect,ended,1.0,,
972,537534,406363,mobile,ended,,,
973,537657,402528,connect,ended,89.0,,
974,537759,400371,mobile,canceled,,,
975,537837,362802,mobile,ended,-14.0,,
976,538010,312078,connect,ended,10.0,,
977,538016,223160,connect,ended,-570.0,,
978,538022,407318,mobile,ended,-81.0,,
979,538036,330856,mobile,ended,182.0,,
980,538136,175289,connect,ended,6.0,547208.0,570.0
981,538367,279695,mobile,ended,370.0,,
982,538420,402674,mobile,ended,126.0,,
983,538482,367632,connect,ended,-114.0,,
984,519547,363280,mobile,ended,73.0,,
985,520260,197523,mobile,ended,8.0,,
986,520591,396856,mobile,ended,-3030.0,,
987,520712,382389,mobile,ended,-91.0,,
988,521176,351030,mobile,ended,44.0,,
989,521757,376353,mobile,canceled,,,
990,521876,374081,connect,canceled,,,
991,521981,404862,mobile,canceled,,,
992,523600,350149,mobile,ended,124.0,,
993,524354,363546,mobile,ended,,,
994,524661,375553,mobile,ended,-58.0,,
995,524948,404688,mobile,ended,8.0,,
996,525136,374881,mobile,ended,78.0,,
997,525150,393908,mobile,ended,49.0,,
998,526428,270022,mobile,canceled,,,
999,526460,388895,mobile,ended,-13.0,,
1000,527226,321582,mobile,ended,97.0,536220.0,270.0
1001,527560,343400,mobile,ended,2632.0,,
1002,528088,383110,connect,canceled,,546057.0,150.0
1003,528120,406143,mobile,canceled,,,
1004,528275,241058,mobile,ended,,,
1005,528333,395790,mobile,ended,-1.0,,
1006,528842,399368,mobile,ended,,,
1007,529163,260096,connect,ended,245.0,,
1008,529301,320824,connect,ended,-308.0,551094.0,540.0
1009,529379,379092,mobile,ended,20.0,,
1010,530025,289681,mobile,ended,76.0,,
1011,530175,248247,mobile,ended,48.0,,
1012,530570,407199,mobile,ended,31.0,,
1013,530899,396046,mobile,ended,62.0,,
1014,531225,371133,mobile,canceled,,,
1015,531621,189889,mobile,ended,60.0,,
1016,531695,391174,mobile,ended,203.0,,
1017,531719,278935,connect,ended,35.0,,
1018,531735,269922,mobile,ended,-23.0,,
1019,532016,314107,connect,ended,-58.0,,
1020,532031,313432,mobile,ended,62.0,,
1021,532240,379042,mobile,ended,71084.0,,
1022,532267,403775,mobile,ended,-201.0,,
1023,532317,404219,mobile,ended,-159.0,,
1024,532361,389451,mobile,ended,4.0,,
1025,532441,300377,mobile,ended,21.0,,
1026,532465,267891,mobile,ended,351.0,,
1027,532757,317387,mobile,ended,4.0,,
1028,532794,338947,connect,ended,-1.0,,
1029,533719,339015,mobile,ended,322.0,,
1030,533951,310571,mobile,ended,57.0,,
1031,533992,373232,mobile,ended,38.0,,
1032,534056,316449,mobile,ended,1151.0,,
1033,534064,374993,mobile,canceled,,,
1034,534367,243595,connect,canceled,,,
1035,534650,388559,mobile,ended,38.0,,
1036,534655,365710,mobile,ended,-11.0,,
1037,534662,359992,mobile,ended,25.0,,
1038,534699,270195,mobile,ended,23126.0,,
1039,534932,184620,mobile,ended,151.0,,
1040,535020,351319,mobile,ended,28.0,,
1041,535424,327806,mobile,ended,16.0,,
1042,535450,365575,mobile,ended,29.0,,
1043,535606,381841,mobile,canceled,,,
1044,535618,368132,mobile,ended,-40.0,,
1045,535777,382700,mobile,ended,900.0,,
1046,535985,361580,mobile,ended,3.0,,
1047,536139,386413,connect,ended,-51.0,,
1048,536166,408957,mobile,ended,-34.0,,
1049,536194,397878,mobile,ended,385.0,,
1050,536302,270495,mobile,ended,-126.0,,
1051,536359,316317,mobile,canceled,,,
1052,536413,364869,mobile,ended,11.0,,
1053,536729,278499,mobile,ended,-124.0,,
1054,536776,329924,mobile,ended,-889.0,,
1055,536842,213941,mobile,ended,16.0,,
1056,536875,381352,mobile,ended,-84.0,,
1057,536948,397466,mobile,ended,11.0,,
1058,537091,331505,mobile,ended,1505.0,,
1059,537154,375915,mobile,ended,719.0,,
1060,537166,297064,mobile,ended,66.0,,
1061,537245,198687,mobile,ended,-169.0,,
1062,537335,329422,mobile,ended,-47.0,,
1063,537344,367258,mobile,ended,,,
1064,537388,334020,mobile,ended,235.0,,
1065,537582,402353,mobile,ended,,,
1066,537723,350702,mobile,ended,48.0,,
1067,537841,265664,connect,ended,186.0,536761.0,240.0
1068,537861,406995,mobile,ended,38.0,,
1069,537876,354299,mobile,ended,58.0,,
1070,538126,409514,mobile,canceled,,,
1071,538151,188698,mobile,ended,41.0,,
1072,538192,366071,mobile,ended,-64.0,,
1073,538272,372468,mobile,canceled,,,
1074,538304,398045,mobile,ended,-53.0,,
1075,538325,389785,connect,ended,-211.0,,
1076,538561,317118,mobile,ended,28.0,,
1077,538639,383540,mobile,ended,38.0,,
1078,538673,342719,mobile,ended,,,
1079,538684,392813,mobile,canceled,,,
1080,538740,357530,connect,canceled,,,
1081,538781,409441,mobile,canceled,,,
1082,538858,352393,connect,ended,22.0,,
1083,538987,391882,connect,ended,-40.0,,
1084,539004,385224,mobile,ended,,,
1085,539021,409750,mobile,ended,-100.0,,
1086,539087,332480,mobile,ended,7.0,,
1087,539090,398105,mobile,ended,-24.0,,
1088,539098,395608,mobile,ended,1808.0,,
1089,539101,169247,mobile,ended,-47.0,,
1090,539190,377926,mobile,canceled,,,
1091,539215,385026,mobile,canceled,,,
1092,539234,364411,mobile,ended,-17.0,,
1093,539256,370312,mobile,ended,88.0,,
1094,538158,355788,mobile,canceled,,,
1095,538171,408131,mobile,canceled,,,
1096,538218,263232,mobile,ended,273.0,,
1097,538339,308796,mobile,ended,-17.0,,
1098,538380,368776,mobile,ended,-114.0,,
1099,538485,392718,mobile,ended,,,
1100,538585,337266,connect,ended,54.0,,
1101,538674,303506,mobile,ended,33.0,,
1102,538697,323056,mobile,ended,-78.0,,
1103,538708,339215,mobile,ended,-215.0,,
1104,538739,389648,mobile,canceled,,,
1105,538823,381687,connect,ended,485.0,,
1106,538906,334190,connect,canceled,,556215.0,630.0
1107,538938,389785,connect,ended,454.0,,
1108,539052,347781,mobile,ended,-6.0,,
1109,539193,386986,mobile,ended,-50.0,,
1110,539293,353535,mobile,ended,8.0,,
1111,539482,371010,mobile,ended,217.0,,
1112,539496,213557,mobile,ended,67.0,,
1113,539615,288973,mobile,ended,-6.0,,
1114,539618,297119,mobile,ended,101.0,538807.0,30.0
1115,539683,190452,mobile,ended,,,
1116,539732,291389,mobile,ended,43.0,,
1117,539780,316656,mobile,ended,-44.0,,
1118,539819,396575,mobile,ended,128.0,,
1119,539827,351514,mobile,ended,-125.0,,
1120,539892,344530,mobile,canceled,,,
1121,539950,403313,mobile,ended,,,
1122,540021,349049,mobile,ended,72.0,,
1123,540081,313432,mobile,ended,108.0,,
1124,540092,377316,mobile,ended,131.0,,
1125,540200,290256,mobile,canceled,,,
1126,540222,360474,connect,ended,71.0,539404.0,180.0
1127,540589,314326,mobile,ended,225.0,,
1128,540603,358103,mobile,ended,377.0,,
1129,540617,389785,connect,ended,-884.0,,
1130,540665,398086,mobile,ended,6.0,,
1131,540780,287693,mobile,ended,8.0,,
1132,540924,374809,connect,ended,2.0,547311.0,240.0
1133,540942,325695,mobile,ended,2.0,536685.0,600.0
1134,541065,341037,connect,ended,4.0,,
1135,541132,382236,mobile,ended,-3.0,,
1136,541227,366838,mobile,ended,-33.0,,
1137,541287,406528,mobile,ended,-79.0,,
1138,541340,341105,mobile,ended,-79.0,,
1139,541389,319225,connect,canceled,,,
1140,541486,300505,connect,ended,12.0,,
1141,541501,355533,mobile,ended,51.0,,
1142,541523,393766,mobile,ended,,,
1143,541535,385642,mobile,ended,-21.0,543878.0,630.0
1144,541562,355787,mobile,canceled,,,
1145,541585,382353,mobile,ended,-20.0,,
1146,541603,301301,connect,canceled,,,
